Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_temp,power_kw,wear_torque
L,299.9,309.2,1624,34.6,105,0,0,0,0,0,0,9.300000000000011,5.883811518324608,3633.0
L,299.9,309.2,1436,52.0,107,0,0,0,0,0,0,9.300000000000011,7.819057591623037,5564.0
L,299.8,309.2,1591,37.5,109,0,0,0,0,0,0,9.399999999999977,6.24738219895288,4087.5
H,299.8,309.2,1435,42.6,111,0,0,0,0,0,0,9.399999999999977,6.401151832460733,4728.6
L,299.8,309.3,1386,49.4,116,0,0,0,0,0,0,9.5,7.169465968586387,5730.4
L,299.7,309.2,1401,54.1,118,0,0,0,0,0,0,9.5,7.93655497382199,6383.8
M,299.6,309.0,1245,64.0,120,0,0,0,0,0,0,9.399999999999977,8.343455497382198,7680.0
L,299.7,309.1,1475,40.0,123,0,0,0,0,0,0,9.400000000000034,6.178010471204188,4920.0
L,299.7,309.1,1473,39.4,125,0,0,0,0,0,0,9.400000000000034,6.077089005235602,4925.0
H,299.7,309.2,1355,44.8,127,0,0,0,0,0,0,9.5,6.356439790575916,5689.599999999999
H,299.7,309.2,1468,49.6,132,0,0,0,0,0,0,9.5,7.624376963350786,6547.2
L,299.7,309.2,1645,30.8,137,0,0,0,0,0,0,9.5,5.305340314136125,4219.6
L,299.7,309.1,1347,55.3,139,0,0,0,0,0,0,9.400000000000034,7.799905759162303,7686.7
L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0,9.400000000000034,6.008952879581152,4723.5
M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0,9.5,7.272670157068063,6921.2
M,299.6,309.0,1736,26.1,146,0,0,0,0,0,0,9.399999999999977,4.744460732984294,3810.6000000000004
L,299.6,309.0,1372,60.4,149,0,0,0,0,0,0,9.399999999999977,8.677361256544502,8999.6
L,299.7,309.0,1605,33.0,151,0,0,0,0,0,0,9.300000000000011,5.546073298429319,4983.0
L,299.6,309.0,1413,48.5,153,0,0,0,0,0,0,9.399999999999977,7.175968586387435,7420.5
M,299.7,309.0,1645,31.9,155,0,0,0,0,0,0,9.300000000000011,5.494816753926702,4944.5
M,299.7,309.0,1465,49.0,158,0,0,0,0,0,0,9.300000000000011,7.516753926701571,7742.0
M,299.6,308.9,1685,27.8,161,0,0,0,0,0,0,9.299999999999955,4.905026178010472,4475.8
L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0,9.300000000000011,4.197486910994765,3345.6
H,299.4,308.6,1542,41.8,166,0,0,0,0,0,0,9.200000000000045,6.749277486910994,6938.799999999999
L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0,9.300000000000011,5.421445026178011,5266.8
L,299.5,308.7,1446,45.7,173,0,0,0,0,0,0,9.199999999999989,6.919602094240838,7906.1
L,299.4,308.6,1415,56.4,175,0,0,0,0,0,0,9.200000000000045,8.356649214659686,9870.0
L,299.5,308.6,1672,30.5,177,0,0,0,0,0,0,9.100000000000023,5.339895287958115,5398.5
L,299.5,308.7,2549,13.0,179,1,0,0,1,0,0,9.199999999999989,3.4698429319371726,2327.0
L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0,9.200000000000045,6.327329842931937,7330.5
M,299.4,308.6,1455,42.7,183,0,0,0,0,0,0,9.200000000000045,6.505602094240839,7814.1
M,299.3,308.5,1422,43.1,186,0,0,0,0,0,0,9.199999999999989,6.417612565445027,8016.6
L,299.3,308.6,1403,50.6,189,0,0,0,0,0,0,9.300000000000011,7.433696335078534,9563.4
L,299.3,308.6,1474,49.6,191,0,0,0,0,0,0,9.300000000000011,7.655539267015707,9473.6
L,299.2,308.6,1381,50.0,193,0,0,0,0,0,0,9.400000000000034,7.230366492146596,9650.0
L,299.2,308.5,1457,44.7,195,0,0,0,0,0,0,9.300000000000011,6.819675392670157,8716.5
L,299.2,308.4,1711,28.9,197,0,0,0,0,0,0,9.199999999999989,5.17779057591623,5693.299999999999
L,299.2,308.4,1667,29.0,199,0,0,0,0,0,0,9.199999999999989,5.0620942408376965,5771.0
L,299.2,308.4,1465,35.0,201,0,0,0,0,0,0,9.199999999999989,5.369109947643979,7035.0
M,299.3,308.4,1542,37.5,203,1,1,0,0,0,0,9.099999999999966,6.054973821989528,7612.5
M,299.3,308.4,1438,42.3,0,0,0,0,0,0,0,9.099999999999966,6.369361256544502,0.0
L,299.3,308.4,1406,47.4,3,0,0,0,0,0,0,9.099999999999966,6.978471204188481,142.2
M,299.2,308.4,1396,48.5,5,0,0,0,0,0,0,9.199999999999989,7.089633507853403,242.5
M,299.3,308.5,1304,60.6,8,0,0,0,0,0,0,9.199999999999989,8.274596858638745,484.8
L,299.2,308.5,1442,46.5,11,0,0,0,0,0,0,9.300000000000011,7.021256544502617,511.5
M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0,9.199999999999989,7.118869109947644,633.1
H,299.1,308.3,1424,43.4,16,0,0,0,0,0,0,9.199999999999989,6.471371727748691,694.4
H,299.1,308.3,1451,42.8,21,0,0,0,0,0,0,9.199999999999989,6.502910994764397,898.8
L,299.2,308.4,1386,54.1,26,0,0,0,0,0,0,9.199999999999989,7.851581151832462,1406.6000000000001
L,299.1,308.3,1325,46.9,28,0,0,0,0,0,0,9.199999999999989,6.5070680628272255,1313.2
L,299.1,308.3,1559,33.7,30,0,0,0,0,0,0,9.199999999999989,5.501392670157069,1011.0000000000001
L,299.1,308.3,1489,38.1,32,0,0,0,0,0,0,9.199999999999989,5.940408376963351,1219.2
L,299.1,308.3,1892,25.2,34,0,0,0,0,0,0,9.199999999999989,4.992502617801048,856.8
L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0,9.099999999999966,8.32834554973822,2170.7999999999997
L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0,9.199999999999989,7.836785340314137,1987.3999999999999
H,299.1,308.3,1521,36.5,40,0,0,0,0,0,0,9.199999999999989,5.813246073298429,1460.0
M,299.1,308.2,1435,45.2,45,0,0,0,0,0,0,9.099999999999966,6.791832460732985,2034.0000000000002
L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0,9.199999999999989,6.806198952879581,2035.1999999999998
M,299.2,308.4,1529,43.0,50,0,0,0,0,0,0,9.199999999999989,6.884502617801047,2150.0
M,299.2,308.4,1415,43.5,53,0,0,0,0,0,0,9.199999999999989,6.445287958115183,2305.5
M,299.2,308.4,1330,51.2,56,0,0,0,0,0,0,9.199999999999989,7.130471204188481,2867.2000000000003
L,299.2,308.5,1381,60.6,59,0,0,0,0,0,0,9.300000000000011,8.763204188481676,3575.4
L,299.2,308.5,1370,52.4,61,0,0,0,0,0,0,9.300000000000011,7.517068062827225,3196.4
L,299.2,308.5,1438,46.6,63,0,0,0,0,0,0,9.300000000000011,7.016837696335079,2935.8
L,299.3,308.6,1314,48.2,65,0,0,0,0,0,0,9.300000000000011,6.6319162303664925,3133.0
L,299.3,308.6,1437,48.1,67,0,0,0,0,0,0,9.300000000000011,7.237664921465968,3222.7000000000003
L,299.2,308.5,1821,26.1,69,0,0,0,0,0,0,9.300000000000011,4.97676439790576,1800.9
M,299.3,308.6,1448,52.1,71,0,0,0,0,0,0,9.300000000000011,7.899560209424084,3699.1
L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0,9.199999999999989,5.440869109947644,2419.8
L,299.3,308.6,1520,33.7,76,0,0,0,0,0,0,9.300000000000011,5.363769633507854,2561.2000000000003
L,299.3,308.6,1605,37.0,78,0,0,0,0,0,0,9.300000000000011,6.218324607329843,2886.0
L,299.3,308.7,1393,54.2,80,0,0,0,0,0,0,9.399999999999977,7.905821989528796,4336.0
H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0,9.399999999999977,6.546094240837696,3640.7999999999997
M,299.3,308.7,1459,35.6,87,0,0,0,0,0,0,9.399999999999977,5.438785340314136,3097.2000000000003
L,299.4,308.7,1525,39.0,90,0,0,0,0,0,0,9.300000000000011,6.227748691099476,3510.0
L,299.4,308.8,1390,57.0,92,0,0,0,0,0,0,9.400000000000034,8.296335078534032,5244.0
L,299.3,308.7,1536,38.9,94,0,0,0,0,0,0,9.399999999999977,6.256586387434554,3656.6
L,299.4,308.7,1459,47.6,96,0,0,0,0,0,0,9.300000000000011,7.272083769633508,4569.6
L,299.2,308.5,1387,51.1,98,0,0,0,0,0,0,9.300000000000011,7.4215392670157065,5007.8
L,299.2,308.5,1378,53.4,100,0,0,0,0,0,0,9.300000000000011,7.7052565445026175,5340.0
L,299.4,308.7,1381,56.7,102,0,0,0,0,0,0,9.300000000000011,8.199235602094241,5783.400000000001
M,299.4,308.7,1289,60.5,104,0,0,0,0,0,0,9.300000000000011,8.165916230366491,6292.0
L,299.4,308.6,1746,26.8,107,0,0,0,0,0,0,9.200000000000045,4.899769633507853,2867.6
M,299.4,308.6,1541,39.1,109,0,0,0,0,0,0,9.200000000000045,6.309225130890053,4261.900000000001
L,299.4,308.7,1504,37.8,112,0,0,0,0,0,0,9.300000000000011,5.9530052356020935,4233.599999999999
M,299.5,308.7,1321,51.9,114,0,0,0,0,0,0,9.199999999999989,7.179047120418848,5916.599999999999
M,299.5,308.8,1886,20.9,117,0,0,0,0,0,0,9.300000000000011,4.127476439790575,2445.2999999999997
L,299.6,308.9,1422,53.2,120,0,0,0,0,0,0,9.299999999999955,7.921507853403142,6384.0
L,299.5,308.9,1520,38.3,122,0,0,0,0,0,0,9.399999999999977,6.095916230366491,4672.599999999999
L,299.4,308.8,1627,32.6,124,0,0,0,0,0,0,9.400000000000034,5.5539476439790585,4042.4
L,299.4,308.7,1512,37.2,126,0,0,0,0,0,0,9.300000000000011,5.889675392670157,4687.200000000001
L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0,9.300000000000011,6.943780104712043,5465.6
L,299.3,308.7,1802,26.0,130,0,0,0,0,0,0,9.399999999999977,4.905968586387434,3380.0
L,299.3,308.6,1482,37.6,132,0,0,0,0,0,0,9.300000000000011,5.834890052356021,4963.2
L,299.4,308.7,1446,62.9,134,1,0,0,1,0,0,9.300000000000011,9.523916230366492,8428.6
L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0,9.300000000000011,7.24979057591623,6868.0
M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0,9.400000000000034,5.928816753926702,4926.6
L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0,9.300000000000011,6.313821989528795,5611.799999999999
L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0,9.300000000000011,7.711664921465969,7664.8
L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0,9.399999999999977,6.063769633507853,5771.0
H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,9.300000000000011,6.674869109947644,6982.5
L,299.1,308.6,1260,57.8,152,0,0,0,0,0,0,9.5,7.625968586387435,8785.6
H,299.0,308.5,1623,33.5,154,0,0,0,0,0,0,9.5,5.693246073298429,5159.0
L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0,9.399999999999977,7.9675916230366495,8824.5
L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0,9.5,5.2969005235602085,5055.4
M,299.0,308.4,1535,47.5,163,0,0,0,0,0,0,9.399999999999977,7.634816753926701,7742.5
M,299.1,308.6,1491,38.5,166,0,0,0,0,0,0,9.5,6.010837696335079,6391.0
M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,9.5,5.462219895287959,6117.8
M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0,9.699999999999989,4.804712041884817,4575.2
L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0,9.699999999999989,6.761214659685865,8260.0
L,299.2,308.9,1526,37.9,177,0,0,0,0,0,0,9.699999999999989,6.056062827225131,6708.3
L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0,9.600000000000023,6.329465968586388,7016.8
L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0,9.600000000000023,5.226753926701571,5629.1
L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0,9.600000000000023,7.561989528795811,9406.199999999999
M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,9.600000000000023,5.963350785340314,6197.5
H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0,9.600000000000023,5.895706806282723,7350.8
M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,9.600000000000023,7.223560209424083,10132.5
L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0,9.5,6.642575916230366,8212.4
M,299.2,308.7,1401,47.0,198,0,0,0,0,0,0,9.5,6.894973821989529,9306.0
L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0,9.5,5.12213612565445,6009.9
L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0,9.5,5.6902303664921465,6881.7
M,299.4,308.7,1487,52.6,205,0,0,0,0,0,0,9.300000000000011,8.190178010471204,10783.0
M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0,9.399999999999977,7.479162303664921,10462.4
L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0,9.399999999999977,6.001853403141361,7659.299999999999
L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,9.399999999999977,6.293403141361257,8626.5
M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0,9.399999999999977,7.175602094240838,10599.5
L,299.3,308.6,1384,53.6,218,1,0,0,0,1,0,9.300000000000011,7.767790575916231,11684.800000000001
L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0,9.300000000000011,7.272376963350785,11088.0
L,299.2,308.5,1445,45.2,222,0,0,0,0,0,0,9.300000000000011,6.8391623036649225,10034.400000000001
L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0,9.199999999999989,6.581937172774869,9744.0
L,299.2,308.4,1509,39.4,0,0,0,0,0,0,0,9.199999999999989,6.225612565445026,0.0
L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0,9.199999999999989,7.027350785340314,93.6
L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0,9.199999999999989,4.697413612565445,95.6
L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,9.0,4.840628272251309,168.0
L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,9.0,6.339874345549738,330.4
L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0,9.0,6.30317277486911,407.0
L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0,9.099999999999966,6.845821989528796,556.8
M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0,9.0,4.943120418848167,394.8
L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0,9.199999999999989,8.390261780104712,1043.8
M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0,9.100000000000023,4.85151832460733,501.59999999999997
L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0,9.199999999999989,5.977225130890053,851.4000000000001
L,299.2,308.4,1402,47.7,24,0,0,0,0,0,0,9.199999999999989,7.002659685863875,1144.8000000000002
L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,9.100000000000023,6.34869109947644,1118.0
L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0,9.199999999999989,6.2853193717277485,1170.3999999999999
M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0,9.199999999999989,6.124523560209425,1266.0
L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,9.300000000000011,4.821109947643979,871.1999999999999
L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0,9.199999999999989,7.059811518324607,1694.0
M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0,9.199999999999989,6.760083769633507,1679.8
L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,9.199999999999989,4.395267015706807,912.0
L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,9.300000000000011,5.65697382198953,1583.4
M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0,9.199999999999989,8.280942408376964,2666.4
H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,9.300000000000011,6.1959162303664925,1856.5
L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0,9.199999999999989,4.842848167539268,1357.2
M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0,9.199999999999989,6.145811518324607,2295.0
L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0,9.199999999999989,5.696387434554974,2194.5
H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,9.199999999999989,7.7321047120418855,3138.8
M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0,9.400000000000034,6.045801047120419,2265.6
H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,9.300000000000011,6.589319371727749,2773.7999999999997
L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,9.199999999999989,7.178429319371728,3268.7999999999997
L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,9.300000000000011,7.108921465968586,3677.8
L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,9.100000000000023,4.42413612565445,1740.3999999999999
L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,9.199999999999989,6.950732984293194,3486.6000000000004
M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,9.199999999999989,6.171979057591623,3152.0
M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,9.099999999999966,6.486869109947644,3502.6000000000004
M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,9.199999999999989,4.411643979057591,1952.2
L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,9.199999999999989,5.7845026178010475,3034.9
L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,9.199999999999989,6.609759162303664,4076.7999999999997
M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,9.199999999999989,7.262575916230365,4594.2
L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,9.199999999999989,7.2518324607329845,4924.799999999999
M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,9.199999999999989,6.11979057591623,3724.0
M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,9.199999999999989,5.0539476439790585,3302.7000000000003
M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,9.100000000000023,7.398450261780105,5387.2
M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,9.100000000000023,7.537277486910995,4868.5
L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,9.099999999999966,7.91861780104712,6171.0
H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,9.099999999999966,6.999476439790576,5163.2
L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,9.100000000000023,7.920188481675393,7125.3
L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,9.099999999999966,5.456094240837696,4153.099999999999
L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,9.199999999999989,5.264020942408377,3799.3999999999996
L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,9.099999999999966,5.467476439790575,4095.8999999999996
M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,9.199999999999989,5.992460732984293,4750.0
L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,9.199999999999989,5.441717277486911,4364.8
L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,9.299999999999955,6.123528795811518,4927.0
M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,9.300000000000011,7.28510994764398,6230.400000000001
M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,9.300000000000011,5.9601884816753925,5035.5
L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,9.300000000000011,5.278429319371727,3726.0
L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,9.300000000000011,6.415120418848168,5768.0
L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,9.199999999999989,5.3935078534031415,4629.2
L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,9.300000000000011,7.015706806282722,7200.0
L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,9.300000000000011,6.725696335078534,6073.6
L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,9.300000000000011,6.279204188481675,5964.4
M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,9.300000000000011,5.271602094240837,4335.0
M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,9.399999999999977,5.701193717277487,5232.6
L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,9.400000000000034,6.427392670157068,6052.799999999999
L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,9.300000000000011,6.7401047120418855,6825.6
M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,9.300000000000011,5.975413612565445,5728.0
H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,9.400000000000034,8.419895287958115,8965.0
M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,9.400000000000034,6.813528795811519,7996.8
L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,9.5,7.075916230366492,8721.0
H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,9.5,7.793424083769633,8892.199999999999
M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,9.599999999999966,4.268314136125655,3613.4
L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,9.599999999999966,6.101801047120419,7040.9
L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,9.5,6.259602094240838,7612.8
M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,9.5,7.079047120418849,8343.5
L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,9.399999999999977,7.468649214659687,9888.800000000001
L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,9.399999999999977,7.5419057591623035,8892.0
L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,9.399999999999977,5.677162303664922,6163.200000000001
L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,9.5,6.219675392670157,7391.400000000001
L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,9.5,6.885193717277487,9153.2
L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,9.5,4.542198952879581,4554.0
L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,9.399999999999977,6.430471204188482,0.0
M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,9.399999999999977,5.9159371727748695,71.2
L,299.0,308.4,1571,38.6,5,0,0,0,0,0,0,9.399999999999977,6.34980104712042,193.0
L,298.9,308.3,1576,36.6,7,0,0,0,0,0,0,9.400000000000034,6.039958115183246,256.2
L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0,9.400000000000034,5.9794764397905755,309.59999999999997
M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,9.300000000000011,6.841633507853404,541.2
H,298.8,308.2,1450,44.7,14,0,0,0,0,0,0,9.399999999999977,6.786910994764399,625.8000000000001
L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0,9.300000000000011,3.744502617801047,285.0
L,298.8,308.2,1443,53.4,21,0,0,0,0,0,0,9.399999999999977,8.068712041884817,1121.3999999999999
M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0,9.300000000000011,4.234554973821989,460.0
L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,9.300000000000011,4.555643979057592,618.8000000000001
L,298.8,308.1,1472,53.5,28,0,0,0,0,0,0,9.300000000000011,8.246282722513088,1498.0
M,298.9,308.2,1372,63.6,30,1,0,0,1,0,0,9.300000000000011,9.137089005235602,1908.0
L,298.9,308.3,1855,23.8,33,0,0,0,0,0,0,9.400000000000034,4.622931937172775,785.4
M,299.0,308.3,1377,47.2,35,0,0,0,0,0,0,9.300000000000011,6.805696335078534,1652.0
L,298.9,308.3,1432,48.9,38,0,0,0,0,0,0,9.400000000000034,7.332439790575917,1858.2
M,298.9,308.2,1335,47.8,40,0,0,0,0,0,0,9.300000000000011,6.68198952879581,1912.0
M,298.9,308.2,1411,51.3,43,0,0,0,0,0,0,9.300000000000011,7.5795078534031415,2205.9
L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0,9.300000000000011,6.878010471204188,2001.0
L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0,9.300000000000011,6.639162303664921,2112.0
M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0,9.199999999999989,6.071895287958116,2135.0
L,298.9,308.2,1686,30.4,53,0,0,0,0,0,0,9.300000000000011,5.366952879581151,1611.1999999999998
H,299.0,308.2,1662,30.4,55,0,0,0,0,0,0,9.199999999999989,5.2905549738219895,1672.0
L,299.1,308.3,1426,40.1,60,0,0,0,0,0,0,9.199999999999989,5.987706806282723,2406.0
M,299.1,308.4,1330,53.6,62,0,0,0,0,0,0,9.299999999999955,7.464712041884817,3323.2000000000003
L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,9.299999999999955,5.601968586387435,2054.0
L,299.1,308.4,1426,47.9,67,0,0,0,0,0,0,9.299999999999955,7.152397905759162,3209.2999999999997
L,299.1,308.5,1676,31.0,69,0,0,0,0,0,0,9.399999999999977,5.440418848167539,2139.0
M,299.1,308.4,1332,51.7,71,0,0,0,0,0,0,9.299999999999955,7.210931937172775,3670.7000000000003
L,299.1,308.5,1647,35.0,74,0,0,0,0,0,0,9.399999999999977,6.036125654450262,2590.0
L,299.2,308.6,1267,68.2,76,1,0,0,1,0,0,9.400000000000034,9.048104712041885,5183.2
H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0,9.5,7.933246073298429,4297.8
L,299.3,308.6,1422,48.9,83,0,0,0,0,0,0,9.300000000000011,7.281235602094241,4058.7
L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,9.399999999999977,7.1800628272251314,4139.5
L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0,9.5,6.408376963350785,3697.5
L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0,9.5,4.675853403141361,2242.7999999999997
L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,9.5,5.905507853403141,3439.7999999999997
L,299.2,308.7,1650,30.5,93,0,0,0,0,0,0,9.5,5.269633507853404,2836.5
M,299.1,308.6,2329,14.6,95,0,0,0,0,0,0,9.5,3.560565445026178,1387.0
L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,9.600000000000023,5.315015706806283,3018.4
L,299.0,308.6,1653,31.7,100,0,0,0,0,0,0,9.600000000000023,5.486921465968586,3170.0
L,299.0,308.6,1946,22.3,102,0,0,0,0,0,0,9.600000000000023,4.544062827225131,2274.6
L,299.1,308.6,1555,36.6,104,0,0,0,0,0,0,9.5,5.959476439790576,3806.4
L,299.0,308.6,1661,32.2,106,0,0,0,0,0,0,9.600000000000023,5.6004397905759165,3413.2000000000003
L,299.0,308.6,1434,45.9,108,0,0,0,0,0,0,9.600000000000023,6.892209424083768,4957.2
L,299.0,308.6,1297,54.2,110,0,0,0,0,0,0,9.600000000000023,7.360984293193718,5962.0
L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,9.600000000000023,7.122764397905758,5196.8
M,298.9,308.6,1517,39.8,114,0,0,0,0,0,0,9.700000000000045,6.322157068062827,4537.2
L,298.9,308.5,1742,34.5,117,0,0,0,0,0,0,9.600000000000023,6.293089005235602,4036.5
L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,9.600000000000023,6.468900523560209,4652.900000000001
M,298.9,308.5,1534,42.9,121,0,0,0,0,0,0,9.600000000000023,6.8909528795811505,5190.9
L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0,9.700000000000045,6.311696335078534,5046.8
L,299.0,308.6,1429,37.7,126,0,0,0,0,0,0,9.600000000000023,5.6411832460732985,4750.200000000001
M,298.9,308.6,1574,33.5,128,0,0,0,0,0,0,9.700000000000045,5.521361256544503,4288.0
M,298.9,308.6,1524,40.4,131,0,0,0,0,0,0,9.700000000000045,6.447078534031413,5292.4
L,299.0,308.7,1507,37.5,134,0,0,0,0,0,0,9.699999999999989,5.917539267015707,5025.0
